48,2017-03-05,117,596,1,59,0,42,603.119985594,1116.409057617,14.069999695
49,2017-07-21,117,434,1,59,1,99,1421.639966043,0,1.422000051
50,2018-01-10,117,570,1,59,0,40,574.39998628,1321.04699707,15.751000404
51,2017-05-31,117,1004,1,59,4,2585,37120.599113345,1505.691040039,1154.963989258
52,2017-09-13,117,711,1,59,0,71,1019.559975647,1212.83605957,25.750999451
53,2018-11-20,117,32,1,59,0,17,244.119994169,2445.705078125,12.18500042
54,2018-01-06,117,947,1,59,0,122,1751.919958154,1218.609008789,44.450000763
55,2017-06-15,117,265,1,59,0,636,9132.959781852,1589.905029297,299.544006348
56,2018-04-09,117,1089,1,95,0,1,47.349998474,1365.623046875,1.340999961
57,2017-07-04,117,602,1,95,0,1,47.349998474,1321.04699707,1.297999978
58,2017-08-09,117,777,1,95,0,1,47.349998474,2279.827880859,2.20600009
59,2017-03-19,117,746,1,95,0,14,662.899978636,227.182998657,3.674999952
60,2017-11-08,117,552,1,95,2,7,331.449989318,1924.323974609,13.088000298
61,2018-12-24,117,198,1,95,0,4,189.399993896,2204.657958984,8.541000366
62,2018-10-17,117,430,1,95,0,47,2225.449928278,2057.385986328,93.797996521
63,2017-04-13,117,1199,1,95,1,41,1941.349937434,1251.833984375,50.546001434
64,2017-07-26,117,970,1,95,5,103,4877.049842822,1865.577026367,186.847000122
65,2017-05-21,117,416,1,109,3,1,48.180000305,1332.776000977,1.332000017
66,2018-03-10,117,401,1,109,4,26,1252.68000793,2123.084960938,54.444000244
67,2017-10-04,117,123,1,109,2,954,45963.72029097,2102.948974609,1979.151000977
68,2017-08-10,117,983,1,109,0,277,13345.860084485,2203.537109375,601.507995605
69,2017-10-07,117,1032,1,109,0,550,26499.00016775,1556.142944336,851.223999023
70,2018-05-05,117,204,1,137,2,8,772.080017088,1322.298950195,21.190000534
71,2018-02-01,117,807,1,137,0,747,72092.971595592,2034.994018555,3006.268066406
72,2017-05-05,117,53,1,137,0,650,62731.5013884,1258.364013672,1641.512939453
73,2017-04-08,117,770,1,139,8,11,946,529.924987793,10.972000122
74,2018-04-03,117,801,1,139,0,40,3440,1084.641967773,78.06300354
75,2018-10-08,117,156,1,139,0,290,24940,2283.058105469,1163.729003906
76,2017-10-10,117,950,1,139,6,1,86,1657.343017578,2.937000036
77,2018-04-13,117,781,1,139,3,2,172,1927.770996094,6.803999901
78,2018-08-22,117,163,1,139,2,12,1032,2200.575927734,46.451999664
79,2017-10-14,117,392,1,139,3,196,16856,1116.409057617,393.220001221
80,2018-10-03,117,1156,1,139,0,1210,104060,2181.409912109,4644.009765625
81,2018-10-08,117,48,1,170,7,9,466.829990388,1566.671020508,15.093999863
82,2018-03-21,117,776,1,170,2,15,778.04998398,1172.293945313,19.020000458
83,2017-07-21,117,526,1,170,4,356,18465.719619792,2784.014892578,1046.642944336
84,2017-09-22,117,950,1,170,0,497,25779.389469204,1657.343017578,880.284973145
85,2017-12-22,117,36,1,170,0,1,51.869998932,1949.208007813,2.073999882
86,2017-05-24,117,618,1,170,0,383,19866.209590956,1657.343017578,678.369018555
87,2018-06-28,117,691,1,206,5,94,5680.42002867,1536.807983398,180.274993896
88,2018-12-15,117,478,1,206,0,1,60.430000305,2021.682006836,2.503999949
89,2018-06-08,117,188,1,211,0,18,1749.599945064,2057.385986328,73.741996765
90,2017-05-17,117,767,1,211,4,18,1749.599945064,0,1.75
91,2017-11-20,117,315,1,211,6,41,3985.199874868,2181.409912109,177.852005005
92,2017-01-24,117,362,1,211,0,464,45100.798583872,1660.930053711,1543.286010742
93,2018-05-27,117,1162,1,211,5,234,22744.799285832,1742.566040039,815.431030273
94,2017-05-25,117,786,1,211,6,310,30131.99905388,2842.374023438,1743.060058594
95,2018-09-10,117,711,1,217,0,1,12.140000343,1212.83605957,0.307000011
96,2017-09-18,117,93,1,217,4,10,121.40000343,1322.298950195,3.332000017
97,2018-06-16,117,663,1,217,3,1,12.140000343,1637.009033203,0.409999996
98,2017-11-16,117,12,1,217,0,31,376.340010633,1376.12902832,10.734000206
99,2018-06-12,117,380,1,217,9,115,1396.100039445,1357.478027344,39.299999237
100,2018-07-14,117,663,1,217,5,268,3253.520091924,1637.009033203,109.774002075
101,2017-09-01,117,768,1,217,6,567,6883.380194481,772.875,113.282997131
102,2018-07-30,117,864,1,217,3,1631,19800.340559433,1418.458007813,581.518981934
103,2018-03-18,117,374,1,217,1,4,48.560001372,2166.639892578,2.153000116
104,2018-02-21,117,681,1,217,0,9,109.260003087,2865.229003906,6.369999886
105,2018-10-04,117,196,1,217,0,4,48.560001372,1490.720947266,1.496000051
106,2018-11-07,117,367,1,217,4,731,8874.340250733,1326.022949219,244.225997925
107,2017-12-18,117,1054,1,248,0,192,7593.599853504,2417.749023438,374.782012939
108,2018-03-08,117,453,1,248,0,786,31086.299400282,2057.385986328,1310.217041016
109,2018-04-11,117,685,1,248,9,1,39.549999237,1660.930053711,1.353000045
110,2018-03-28,117,477,1,248,0,6,237.299995422,1322.892944336,6.515999794
111,2018-08-01,117,831,1,248,3,1,39.549999237,2195.208007813,1.776000023
112,2017-04-11,117,951,1,264,0,8,771.520019528,2187.500976563,34.526000977
113,2018-02-25,117,1121,1,264,0,114,10994.160278274,226.906997681,60.887001038
114,2018-10-27,117,1039,1,264,0,33,3182.520080553,2188.702880859,142.494003296
115,2018-10-31,117,715,1,264,0,51,4918.440124491,2794.472900391,279.807006836
116,2018-02-02,117,726,1,264,6,199,19191.560485759,1326.022949219,528.161010742
117,2017-02-25,117,970,1,267,2,3,258.900009156,1865.577026367,9.918999672
118,2018-10-02,117,1172,1,267,0,13,1121.900039676,1365.623046875,31.763999939
119,2018-07-10,117,895,1,267,1,1,86.300003052,2181.409912109,3.851000071
120,2018-08-19,117,398,1,267,5,4,345.200012208,1326.022949219,9.5
121,2017-10-31,117,662,1,267,0,22,1898.600067144,2179.447998047,84.656997681
122,2018-09-15,117,333,1,267,0,74,6386.200225848,2581.856933594,336.151000977
123,2018-07-27,117,603,1,267,0,91,7853.300277732,227.182998657,43.535999298
124,2017-04-06,117,665,1,267,0,159,13721.700485268,2178.910888672,611.689025879
125,2017-01-29,117,607,1,300,0,2,71.22000122,1801.142944336,2.637000084
126,2017-08-24,117,1055,1,300,0,7,249.27000427,1302.359985352,6.742000103
127,2017-03-04,117,775,1,300,0,677,24107.97041297,2417.749023438,1189.848022461
128,2018-08-06,117,827,1,300,7,987,35147.07060207,1459.260009766,1060.921020508
129,2018-02-13,117,369,1,300,3,200,7122.000122,702.716003418,107.217002869
130,2018-05-30,117,283,1,300,0,3,106.83000183,1315.645996094,2.917999983
131,2017-03-04,117,1189,1,300,0,1,35.61000061,1329.74597168,0.98299998
132,2018-07-31,117,1097,1,300,0,180,6409.8001098,1917.567993164,252.23399353
133,2017-12-03,117,448,1,300,0,188,6694.68011468,2842.374023438,387.269989014
134,2018-10-18,117,123,1,300,0,185,6587.85011285,2102.948974609,283.665985107
135,2017-09-14,117,570,1,300,0,630,22434.3003843,1321.04699707,615.16998291
136,2017-04-06,117,133,1,300,3,891,31728.51054351,1218.609008789,805.020996094
137,2017-03-04,117,899,1,305,5,3,95.66999817,2480.836914063,4.842999935
138,2018-10-16,117,1185,1,305,0,3,95.66999817,1703.32800293,3.355000019
139,2017-06-06,117,778,1,305,7,27,861.02998353,2057.385986328,36.290000916
140,2018-10-07,117,417,1,305,0,5,159.44999695,2109.294921875,6.886000156
141,2018-11-22,117,831,1,305,0,92,2933.87994388,2195.208007813,131.742996216
142,2017-11-06,117,759,1,305,2,25,797.24998475,915.586975098,15.395999908
143,2017-04-18,117,580,1,305,0,453,14446.16972367,1084.641967773,327.825012207
144,2017-09-24,117,1045,1,214,4,3,78.899997711,2540.495117188,4.087999821
145,2017-10-23,117,212,1,214,0,2,52.599998474,2637.479980469,2.826999903
146,2018-09-07,117,1020,1,214,0,6,157.799995422,2057.729980469,6.65199995
147,2018-03-19,117,1034,1,214,0,5,131.499996185,117.435997009,0.439999998
148,2018-10-16,117,1179,1,225,0,194,9137.399703956,2102.948974609,393.446990967
149,2018-12-06,117,103,1,225,0,13,612.299980162,813.054016113,10.569000244
150,2017-09-07,117,535,1,242,1,1,19.5,2073.758056641,0.828000009
151,2017-03-23,117,235,1,242,0,10,195,1702.651000977,6.835000038
152,2017-06-26,117,807,1,242,5,60,1170,2034.994018555,48.789001465
153,2018-07-06,117,1045,1,242,0,3,58.5,2540.495117188,3.030999899
154,2017-05-12,117,746,1,242,4,316,6162,227.182998657,34.159999847
155,2018-04-20,117,1078,1,242,0,9,175.5,1657.343017578,5.993000031
156,2017-12-20,117,767,1,242,2,352,6864,0,6.863999844
157,2018-05-21,117,189,1,256,0,20,727.39997864,1865.577026367,27.868000031
158,2018-09-30,117,680,1,256,2,2,72.739997864,2020.279052734,3.012000084
159,2017-07-08,117,16,1,256,1,14,509.179985048,1251.833984375,13.256999969
160,2017-09-15,117,225,1,256,0,58,2109.459938056,2250.285888672,97.04699707
161,2018-09-20,117,540,1,256,6,89,3236.929904948,226.906997681,17.927000046
162,2017-07-20,117,1071,1,256,0,826,30041.619117832,915.586975098,580.156005859
163,2017-08-01,117,985,1,290,6,109,6117.079883588,1766.365966797,222.216995239
164,2017-07-13,117,965,1,290,2,3205,179864.59657706,1949.208007813,7191.734863281
165,2018-05-20,117,747,1,290,5,1,56.119998932,1084.641967773,1.274000049
166,2017-12-16,117,524,1,290,0,1,56.119998932,2021.682006836,2.325000048
167,2017-03-11,117,754,1,290,3,1,56.119998932,915.586975098,1.083999991
168,2017-04-22,117,849,1,328,0,1,96.699996948,1321.04699707,2.65199995
169,2018-05-27,117,555,1,328,0,1,96.699996948,2794.472900391,5.500999928
170,2018-05-10,117,781,1,328,2,4,386.799987792,1927.770996094,15.300000191
171,2017-12-20,117,540,1,328,0,2,193.399993896,226.906997681,1.07099998
172,2018-06-11,117,1187,1,328,1,61,5898.699813828,1637.232055664,199.050003052
173,2017-07-12,117,948,1,342,0,2,26.520000458,191.839996338,0.128000006
174,2018-08-04,117,1059,1,342,1,790,10475.40018091,1365.623046875,296.584014893
175,2018-09-09,117,150,1,342,1,1041,13803.660238389,2283.058105469,644.094970703
176,2017-05-11,117,798,1,342,1,1,13.260000229,1292.683959961,0.356000006
177,2017-08-23,117,358,1,342,1,3,39.780000687,2540.495117188,2.061000109
178,2018-10-18,117,679,1,342,0,443,5874.180101447,6106.896972656,723.333984375
179,2018-03-04,117,615,1,359,0,111,10583.849830614,1637.009033203,357.101013184
180,2018-11-12,117,1011,1,359,0,83,7914.049873342,1292.683959961,212.520996094
181,2017-09-24,117,1179,1,359,0,8,762.799987792,2102.948974609,32.845001221
182,2017-01-26,117,882,1,359,0,2,190.699996948,1703.32800293,6.686999798
183,2018-10-06,117,554,1,359,0,12,1144.199981688,2195.208007813,51.379001617
184,2017-01-09,117,995,1,359,0,35,3337.24994659,2073.758056641,141.75
185,2018-09-20,117,908,1,359,1,78,7437.299880972,1172.293945313,181.811004639
186,2018-06-04,117,460,1,359,0,111,10583.849830614,2143.66796875,464.348999023
187,2017-10-10,117,922,1,392,0,5,101.300001145,529.924987793,1.174999952
188,2017-06-12,117,163,1,392,2,13,263.380002977,2200.575927734,11.854999542
189,2017-03-15,117,931,1,392,1,18,364.680004122,6106.896972656,44.90599823
190,2018-10-27,117,262,1,392,0,6,121.560001374,2034.994018555,5.068999767
191,2018-04-14,117,994,1,392,0,160,3241.60003664,465.588012695,33.426998138
192,2018-05-11,117,253,1,392,1,460,9319.60010534,636.611022949,127.978996277
193,2017-06-06,117,475,1,392,0,191,3869.660043739,1523.081054688,121.746002197
194,2018-06-08,117,208,1,392,2,2,40.520000458,2200.575927734,1.824000001
195,2017-03-15,117,807,1,392,7,1,20.260000229,2034.994018555,0.845000029
196,2018-05-31,117,348,1,392,3,3,60.780000687,1523.081054688,1.911999941
197,2017-01-24,117,570,1,392,4,44,891.440010076,1321.04699707,24.444000244
198,2017-09-01,117,777,1,392,0,604,12237.040138316,2279.827880859,570.203979492
199,2018-06-18,117,87,1,404,2,9,41.490001206,348.87701416,0.331
200,2018-09-17,117,970,1,404,0,13,59.930001742,1865.577026367,2.296000004
201,2018-02-21,117,445,1,404,0,23,106.030003082,2102.948974609,4.565999985
202,2017-02-25,117,654,1,404,2,85,391.85001139,1368.349975586,11.116000175
203,2018-05-05,117,577,1,404,1,18,82.980002412,861.75,1.513000011
204,2018-06-02,117,1027,1,404,2,2,9.220000268,2480.836914063,0.467000008
205,2017-02-21,117,806,1,404,0,2,9.220000268,393.819000244,0.082000002
206,2017-09-11,117,204,1,404,3,124,571.640016616,1322.298950195,15.68900013
207,2017-11-01,117,552,1,404,6,38,175.180005092,1924.323974609,6.916999817
208,2017-11-06,117,940,1,404,4,36,165.960004824,2034.994018555,6.921000004
209,2017-12-06,117,873,1,404,0,63,290.430008442,2163.881103516,12.859999657
210,2018-11-13,117,318,1,404,3,361,1664.210048374,2480.836914063,84.236999512
211,2018-08-19,117,165,1,427,0,895,57432.148361255,2188.980957031,2571.790039063
212,2017-01-23,117,586,1,427,0,1,64.169998169,2482.127929688,3.25
213,2018-08-09,117,569,1,427,4,58,3721.859893802,702.716003418,56.029998779
214,2017-12-26,117,414,1,427,0,70,4491.89987183,1865.577026367,172.091995239
215,2018-02-21,117,85,1,427,2,659,42288.028793371,227.182998657,234.429992676
216,2018-10-13,117,252,1,427,0,569,36512.728958161,2611.528076172,1943.593017578
217,2018-07-31,117,629,1,440,5,3,162.600002289,2250.285888672,7.480999947
218,2017-04-07,117,1066,1,440,5,24,1300.800018312,1936.510009766,51.680999756
219,2017-02-03,117,145,1,440,0,19,1029.800014497,1418.458007813,30.243999481
220,2017-11-20,117,1074,1,440,0,128,6937.600097664,2170.201904297,308.057006836
221,2017-09-27,117,48,1,440,0,113,6124.600086219,1566.671020508,198.029006958
222,2017-10-31,117,778,1,440,0,2407,130459.401836541,2057.385986328,5498.565917969
223,2017-01-31,117,557,1,440,0,2,108.400001526,861.75,1.976999998
224,2017-07-28,117,163,1,440,6,23,1246.600017549,2200.575927734,56.111000061
225,2018-10-14,117,204,1,440,2,23,1246.600017549,1322.298950195,34.214000702
226,2017-10-31,117,798,1,440,4,701,37994.200534863,1292.683959961,1020.283996582
227,2017-01-30,117,642,1,440,2,672,36422.400512736,1368.349975586,1033.193969727
228,2017-04-15,117,826,1,459,0,1,89.370002747,1212.83605957,2.256999969
229,2018-07-18,117,67,1,459,4,9,804.330024723,1338.024047852,22.329000473
230,2017-03-06,117,612,1,459,5,90,8043.30024723,849.007019043,144.619995117
231,2017-04-16,117,132,1,459,5,191,17069.670524677,1703.32800293,598.575012207
232,2017-03-23,117,425,1,459,3,122,10903.140335134,191.839996338,52.736000061
233,2017-07-15,117,457,1,459,5,3,268.110008241,2396.981933594,13.12100029
234,2018-12-08,117,483,1,459,1,14,1251.180038458,1505.691040039,38.929000854
235,2018-10-17,117,163,1,459,5,210,18767.70057687,2200.575927734,844.763000488
236,2018-03-05,117,931,1,459,0,63,5630.310173061,6106.896972656,693.304992676
237,2017-12-25,117,874,1,459,0,75,6702.750206025,529.924987793,77.741996765
238,2017-05-31,117,580,1,459,0,2246,200725.026169762,1084.641967773,4555.020996094
239,2018-07-30,117,720,1,482,8,1,15.670000076,2176.511962891,0.698000014
240,2017-07-26,117,454,1,482,0,68,1065.560005168,1302.359985352,28.819999695
241,2017-02-14,117,280,1,482,0,14,219.380001064,72.501998901,0.537
242,2017-04-08,117,141,1,482,6,203,3181.010015428,1556.142944336,102.182998657
243,2017-04-06,117,609,1,482,2,204,3196.680015504,568.882019043,39.567001343
244,2018-01-14,117,158,1,517,1,1,13.5,2171.926025391,0.600000024
245,2018-03-15,117,67,1,517,1,21,283.5,1338.024047852,7.869999886
246,2018-05-19,117,781,1,517,0,73,985.5,1927.770996094,38.981998444
247,2018-09-10,117,831,1,517,0,3,40.5,2195.208007813,1.819000006
248,2018-04-20,117,359,1,539,0,1,8.409999847,1924.323974609,0.331999987
249,2017-01-26,117,228,1,539,0,1,8.409999847,117.435997009,0.028000001
250,2018-10-04,117,816,1,539,0,1,8.409999847,2865.229003906,0.49000001
251,2017-05-24,117,16,1,539,0,6,50.459999082,1251.833984375,1.31400001
252,2017-03-04,117,266,1,539,1,9,75.689998623,1332.776000977,2.092999935
253,2018-06-13,117,198,1,539,0,3,25.229999541,2204.657958984,1.138000011
254,2017-05-29,117,952,1,539,4,1,8.409999847,1413.901000977,0.246000007
255,2018-02-26,117,452,1,539,7,8,67.279998776,1172.293945313,1.644999981
256,2018-12-09,117,554,1,539,3,10,84.09999847,2195.208007813,3.776000023
257,2018-11-29,117,612,1,539,2,8,67.279998776,849.007019043,1.210000038
258,2017-01-10,117,1150,1,539,2,44,370.039993268,1200.558959961,9.255000114
259,2017-09-07,117,90,1,451,8,1,47.270000458,1865.577026367,1.81099999
260,2017-03-08,117,801,1,451,0,2,94.540000916,1084.641967773,2.144999981
261,2018-11-18,117,733,1,451,0,1322,62490.940605476,1934.409057617,2480.152099609
262,2018-12-19,117,495,1,451,0,1,47.270000458,2020.279052734,1.957000017
263,2017-06-08,117,436,1,483,1,33,780.11997987,2860.566894531,45.411998749
264,2018-07-12,117,1102,1,483,0,70,1654.7999573,2015.262939453,68.351997375
265,2018-08-25,117,80,1,483,0,524,12387.35968036,1595.41394043,407.647003174
266,2018-11-14,117,145,1,483,0,3,70.91999817,1418.458007813,2.082999945
267,2018-02-13,117,433,1,483,3,72,1702.07995608,227.182998657,9.43599987
268,2017-11-29,117,146,1,483,0,373,8817.71977247,2842.374023438,510.083007813
269,2018-01-07,117,876,1,483,0,12,283.67999268,2187.500976563,12.694999695
270,2017-11-23,117,163,1,484,6,14,898.799957272,2200.575927734,40.456001282
271,2017-12-21,117,245,1,484,0,76,4879.199768048,2004.958984375,200.531005859
272,2018-11-26,117,1146,1,484,0,391,25102.198806668,2482.127929688,1271.239990234
273,2018-05-05,117,164,1,484,1,468,30045.598571664,1660.930053711,1028.118041992
274,2018-10-17,117,474,1,484,3,1226,78709.196258248,247.81199646,468.811004639
275,2018-05-11,117,436,1,484,0,2,128.399993896,2860.566894531,7.473999977
276,2017-11-12,117,864,1,484,2,1,64.199996948,1418.458007813,1.886000037
277,2018-06-17,117,91,1,484,0,75,4814.9997711,1900.574951172,187.839996338
278,2017-08-16,117,398,1,484,4,351,22534.198928748,1326.022949219,620.151977539
279,2018-02-25,117,985,1,493,4,199,14083.229331957,1766.365966797,511.605987549
280,2018-10-30,117,46,1,493,0,108,7643.159637444,1459.260009766,230.710006714
281,2018-05-30,117,493,1,538,5,185,5659.150028305,2187.500976563,253.246994019
282,2017-06-18,117,1189,1,538,5,9,275.310001377,1329.74597168,7.597000122
283,2018-04-25,117,743,1,538,5,5,152.950000765,1523.081054688,4.811999798
284,2017-01-10,117,680,1,538,2,1,30.590000153,2020.279052734,1.26699996
285,2017-08-01,117,946,1,538,2,4,122.360000612,1949.208007813,4.892000198
286,2017-12-31,117,596,1,538,4,17,520.030002601,1116.409057617,12.130999565
287,2018-01-19,117,1075,1,538,0,21,642.390003213,0,0.64200002
288,2017-03-24,117,644,1,538,2,14,428.260002142,861.75,7.809000015
289,2018-08-30,117,1099,1,538,0,77,2355.430011781,2188.702880859,105.461997986
290,2017-08-21,117,703,1,538,2,2432,74394.880372096,1766.365966797,2702.566894531
291,2018-04-22,117,127,1,581,4,1,11.529999733,2109.294921875,0.497999996
292,2018-08-31,117,46,1,581,0,8,92.239997864,1459.260009766,2.78399992
293,2018-11-12,117,559,1,581,0,1,11.529999733,1927.770996094,0.456
294,2017-06-29,117,1092,1,581,1,1,11.529999733,2848.702880859,0.667999983
295,2017-03-21,117,314,1,581,3,3,34.589999199,1766.365966797,1.256999969
296,2018-01-12,117,624,1,581,3,7,80.709998131,1378.329956055,2.305999994
297,2017-06-19,117,946,1,581,7,3,34.589999199,1949.208007813,1.383000016
298,2017-11-28,117,914,1,581,0,10,115.29999733,2860.566894531,6.711999893
299,2018-06-04,117,142,1,581,1,337,3885.609910021,861.75,70.853996277
300,2018-09-02,117,1181,1,583,0,1,16.659999847,2166.639892578,0.739000022
301,2017-09-14,117,565,1,583,0,1,16.659999847,1368.349975586,0.47299999
302,2018-01-11,117,1199,1,583,6,1,16.659999847,1251.833984375,0.433999985
303,2018-07-03,117,1125,1,583,0,21,349.859996787,2762.3359375,19.677999496
304,2018-04-05,117,615,1,583,0,16,266.559997552,1637.009033203,8.994000435
305,2018-06-25,117,535,1,583,1,14,233.239997858,2073.758056641,9.906999588
306,2017-12-25,117,570,1,583,1,1,16.659999847,1321.04699707,0.456999987
307,2017-06-14,117,479,1,583,0,12,199.919998164,1326.022949219,5.501999855
308,2018-06-05,117,1110,1,583,2,22,366.519996634,1413.901000977,10.730999947
309,2017-10-01,117,1008,1,626,2,2,182.600006104,465.588012695,1.883000016
310,2017-05-22,117,931,1,626,5,20,1826.00006104,6106.896972656,224.850006104
311,2018-10-13,117,944,1,626,3,7,639.100021364,2139.163085938,27.982000351
312,2017-05-05,117,1075,1,626,4,26,2373.800079352,0,2.374000072
313,2018-11-21,117,809,1,626,0,10,913.00003052,1637.009033203,30.805000305
314,2018-12-25,117,304,1,626,0,8,730.400024416,2457.79296875,36.633998871
315,2018-04-05,117,234,1,626,0,20,1826.00006104,1413.901000977,53.462001801
316,2017-04-20,117,785,1,626,0,2187,199673.106674724,1293.812988281,5366.465820313
317,2018-03-08,117,1152,1,632,0,4,291.119995116,1218.609008789,7.386000156
318,2018-08-05,117,234,1,632,4,1,72.779998779,1413.901000977,2.131000042
319,2018-03-13,117,374,1,632,1,3,218.339996337,2166.639892578,9.680000305
320,2018-10-17,117,315,1,632,3,4,291.119995116,2181.409912109,12.991999626
321,2017-12-30,117,853,1,632,0,104,7569.119873016,1556.142944336,243.141998291
322,2017-05-24,117,1100,1,632,3,165,12008.699798535,1312.183959961,327.161010742
323,2017-12-04,117,885,1,648,0,2,116.260002136,1251.833984375,3.02699995
324,2017-03-05,117,1048,1,648,3,3,174.390003204,2250.285888672,8.022999763
325,2018-01-22,117,1128,1,648,0,22,1278.860023496,636.611022949,17.562000275
326,2018-11-12,117,398,1,648,0,5,290.65000534,1326.022949219,7.999000072
327,2017-05-10,117,691,1,648,0,341,19822.330364188,1536.807983398,629.085021973
328,2017-12-01,117,196,1,648,0,1557,90508.411662876,1490.720947266,2788.964111328
329,2017-08-29,117,303,1,648,5,9,523.170009612,348.87701416,4.173999786
330,2018-03-23,117,910,1,648,0,485,28193.05051798,2784.014892578,1597.990966797
331,2017-02-26,117,485,1,648,0,330,19182.90035244,529.924987793,222.492996216
332,2017-02-26,117,751,1,648,4,1581,91903.531688508,636.611022949,1262.03894043
333,2018-11-21,117,1056,1,713,0,136,9184.079833944,2611.528076172,488.87399292
334,2017-02-12,117,1146,1,713,3,109,7360.769866911,2482.127929688,372.768005371
335,2018-04-30,117,121,1,713,3,1,67.529998779,1378.822998047,1.929999948
336,2017-07-21,117,807,1,713,0,23,1553.189971917,2034.994018555,64.767997742
337,2018-06-17,117,123,1,713,2,9,607.769989011,2102.948974609,26.170000076
338,2018-07-18,117,1199,1,713,5,92,6212.759887668,1251.833984375,161.759994507
339,2018-04-11,117,52,1,713,2,10,675.29998779,1293.812988281,18.149999619
340,2018-04-13,117,16,1,716,0,1,27.700000763,1251.833984375,0.721000016
341,2017-06-14,117,258,1,716,1,185,5124.500141155,196.367004395,25.25
342,2017-03-09,117,88,1,716,0,712,19722.400543256,1251.833984375,513.505981445
343,2018-12-05,117,1011,1,716,3,18,498.600013734,1292.683959961,13.388999939
344,2017-01-14,117,1179,1,633,3,1,38.959999084,2102.948974609,1.677999973
345,2018-02-14,117,124,1,633,0,2,77.919998168,1413.901000977,2.280999899
346,2017-01-10,117,475,1,633,2,2,77.919998168,1523.081054688,2.450999975
347,2018-06-06,117,100,1,633,2,2,77.919998168,915.586975098,1.504999995
